course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,language,rating
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",Paid,50,1105,3,54,Intermediate,6.0,2015-02-11,Business Finance,English,4.6
607876,Mastering Candlestick Charting : High Probability Trading,Paid,50,123,16,35,All Levels,2.0,2015-09-22,Business Finance,English,4.234613666815543
249950,Binary Options Course - Level 2,Free,0,5874,207,9,Intermediate,2.0,2014-06-26,Business Finance,English,4.234613666815543
792216,Stock Technical Analysis with R,Paid,50,354,32,49,All Levels,7.0,2016-03-18,Business Finance,English,4.234613666815543
45139,"Get to know the VIX Index (aka 'The Fear Index)""",Paid,60,727,64,9,All Levels,1.0,2013-03-08,Business Finance,English,4.2
692176,Apply finance concepts for smart project management,Free,0,3465,161,24,Beginner,2.0,2016-02-23,Business Finance,English,4.4
1224262,Introduction to Futures Trading and Live Trade Demonstration,Paid,60,54,4,6,Expert,0.7166666666666667,2017-05-24,Business Finance,English,3.9
598094,Crowdfunding to Win,Paid,40,627,15,15,All Levels,1.5,2015-09-23,Business Finance,English,4.4
40039,Comprehensive Forex Mastery Program,Paid,45,650,107,97,All Levels,10.0,2013-02-07,Business Finance,English,4.3
1266148,Preparation of Consolidated Financial Statements (Basic),Free,0,965,0,18,Intermediate,1.5,2017-06-28,Business Finance,English,4.4
791422,Succeed in Bonds Even if You Don't Know Where to Start,Paid,200,1113,6,8,All Levels,1.0,2017-02-03,Business Finance,English,4.234613666815543
352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,Paid,95,739,28,45,All Levels,2.0,2014-12-23,Business Finance,English,4.6
791436,Succeed in Lotto Even if You Don't Know Where to Start!,Paid,20,1201,12,18,All Levels,1.5,2017-05-11,Business Finance,English,3.8
537878,CFA Corporate Finance Level 2,Paid,50,2474,6,128,All Levels,17.5,2015-07-07,Business Finance,English,3.8
923184,Pin Bars: The Most Powerful Forex Trading Signal,Paid,200,494,16,19,All Levels,1.0,2016-08-10,Business Finance,English,4.234613666815543
476256,Stock Options Trades Using Interactive Brokers,Paid,95,1580,26,14,Intermediate,1.0,2015-09-07,Business Finance,English,4.234613666815543
552504,Introduction to Options - Strategies For Consistent Profits,Paid,40,617,44,55,All Levels,4.5,2015-08-16,Business Finance,English,4.3
537888,Risk in Forex Transactions - for CA / CS / CFA exams,Paid,20,2235,3,9,All Levels,1.0,2015-09-29,Business Finance,English,4.234613666815543
385686,Basics of Business Statistics (College Level),Paid,20,2293,9,28,All Levels,2.0,2015-01-06,Business Finance,English,4.234613666815543
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",Paid,200,1094,8,13,Beginner,2.0,2016-03-30,Business Finance,English,3.3
57415,Interpreting Financial Statements,Paid,20,1449,29,23,Beginner,1.5,2013-06-06,Business Finance,English,3.9
155344,Introduction to Bookkeeping (Accounting),Paid,20,3251,10,59,Beginner,12.0,2014-01-31,Business Finance,English,3.6
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,Paid,60,607,55,16,Intermediate,2.0,2013-03-05,Business Finance,English,4.5
511952,Investment Banking: How to Land a Job on Wall Street,Paid,75,1218,30,63,All Levels,3.5,2015-06-11,Business Finance,English,4.234613666815543
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,Paid,20,1132,33,18,All Levels,1.0,2015-07-20,Business Finance,English,4.1
862786,Financial modeling: Build a multiples valuation model,Paid,20,656,17,20,All Levels,1.5,2016-05-30,Business Finance,English,3.6
165122,Trade Recap I - A Real Look at Futures Options Markets,Paid,20,3339,4,11,Beginner,1.5,2014-02-17,Business Finance,English,4.234613666815543
530768,Advanced Stock Options for Serious Equity Investors!,Paid,200,1271,23,7,Expert,1.5,2015-09-22,Business Finance,English,3.6
218416,Trading Binary Options for Fun and Profit,Paid,20,1574,24,46,All Levels,2.0,2015-02-21,Business Finance,English,4.234613666815543
619296,CFA: Fast Track your career in Finance,Paid,20,1393,27,21,Beginner,2.0,2015-09-29,Business Finance,English,4.234613666815543
717278,How to be a Profitable Forex Trader,Paid,20,1029,13,7,All Levels,0.6833333333333333,2016-05-04,Business Finance,English,4.3
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,Paid,30,843,54,34,All Levels,3.0,2015-03-19,Business Finance,English,4.2
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,Paid,95,1730,12,12,All Levels,1.5,2014-07-24,Business Finance,English,4.3
180362,The Securities Trade Lifecycle,Paid,50,1182,110,22,All Levels,4.0,2014-03-12,Business Finance,English,4.4
364810,Double your Forex Account using the MAGIC MA trading robot,Paid,65,1160,117,24,Intermediate,2.5,2014-12-10,Business Finance,English,3.4
692722,Technical Analysis 101: How to Profit During Market Crashes,Paid,95,1730,18,53,All Levels,2.0,2016-01-27,Business Finance,English,4.234613666815543
298558,Advanced Accounting for Investment Banking,Paid,50,1260,80,38,Intermediate,4.0,2014-10-01,Business Finance,English,4.7
480752,Investing In Stocks With 10 Simple Rules,Paid,95,871,79,59,All Levels,2.0,2015-06-16,Business Finance,English,4.234613666815543
637922,Venture Capital. What is it and Why it Matters to You!,Paid,50,1566,48,25,All Levels,2.5,2015-10-14,Business Finance,English,4.234613666815543
337320,Cash Flow Valuation: Develop Your Financial Literacy,Paid,105,2987,23,19,All Levels,2.0,2014-12-22,Business Finance,English,4.7
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,Paid,120,973,15,28,All Levels,2.5,2016-06-21,Business Finance,English,4.1
529424,How to Become a Financial Analyst from Scratch!,Paid,40,2177,31,38,Beginner,5.0,2015-07-07,Business Finance,English,4.4
720814,First Steps to Trading the Forexmarkets : Technical Analysis,Paid,35,1772,19,15,Beginner,3.5,2016-01-08,Business Finance,English,4.234613666815543
515326,Financial analysis: Compare performance of companies,Paid,20,1850,40,20,All Levels,1.0,2015-06-01,Business Finance,English,4.1
1218552,Forex for Beginners: Easy Forex Trading for Beginners,Free,0,1780,32,9,Beginner,1.0,2017-05-18,Business Finance,English,4.234613666815543
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),Free,0,4607,181,11,Beginner,0.5333333333333333,2016-05-17,Business Finance,English,4.234613666815543
429308,Read financial statements like a pro,Paid,50,12,1,38,Intermediate,4.0,2015-03-02,Business Finance,English,4.234613666815543
302450,10 Numbers Every Business Owner Should Know,Paid,20,13,1,9,All Levels,1.0,2015-03-08,Business Finance,English,4.234613666815543
1117834,Learn How To Trade Gold In 2017,Paid,200,2,1,16,All Levels,1.0,2017-04-06,Business Finance,English,4.234613666815543
190816,IAS 18 - Revenue,Free,0,2571,32,23,All Levels,4.5,2014-03-29,Business Finance,English,4.7
244000,Forex Trading: The High ROI Forex Trading End of Day Course,Paid,125,8,1,19,Intermediate,2.5,2014-06-16,Business Finance,English,4.234613666815543
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,Paid,35,7,1,19,All Levels,1.0,2015-02-23,Business Finance,English,4.234613666815543
831940,Fundamentals of Accounting for Business Owners,Paid,20,217,0,47,Beginner,2.5,2017-02-06,Business Finance,English,4.4
833770,Practical Financial Statement Analysis,Paid,75,22,5,45,All Levels,4.5,2017-05-01,Business Finance,English,3.7
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,Paid,50,131,2,38,All Levels,3.0,2015-11-03,Business Finance,English,4.234613666815543
707224,Financial Statement Review 101:  How to Find Errors,Paid,30,5,2,15,Beginner,2.0,2017-02-03,Business Finance,English,4.234613666815543
64739,Professional Risk Manager (PRM) Certification: Level 1,Paid,50,116,10,51,All Levels,24.0,2013-07-23,Business Finance,English,4.234613666815543
907716,International Tax  - Tax Beyond boundaries,Paid,100,27,6,235,All Levels,19.5,2016-09-06,Business Finance,English,4.234613666815543
1030976,The Complete Financial Statement Analysis Course,Paid,150,912,12,37,Beginner,3.0,2017-01-11,Business Finance,English,3.8
722682,Advanced Excel functions,Paid,20,1964,47,15,All Levels,1.5,2016-01-12,Business Finance,English,4.2
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),Paid,200,1033,2,31,Beginner,1.5,2017-02-22,Business Finance,English,4.7
808506,Candlestick Analysis For Professional Traders,Paid,95,913,117,48,Expert,2.0,2016-05-18,Business Finance,English,4.6
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,Paid,200,2092,77,52,All Levels,3.5,2015-11-23,Business Finance,English,4.5
358062,Financial Modeling: Build a Complete DCF Valuation Model,Paid,95,2240,185,44,All Levels,2.5,2014-12-03,Business Finance,English,4.6
372234,Hands-on Financial Modeling (With 6 Excel Templates),Paid,30,4601,38,14,Intermediate,4.0,2015-04-02,Business Finance,English,3.1
822514,CAIIB Advanced Bank Management (Part I),Paid,25,2953,20,211,All Levels,20.5,2016-04-15,Business Finance,English,4.6
1045726,Stock Market investment:Non financial fundamental analysis,Paid,125,1091,4,29,Beginner,3.0,2016-12-20,Business Finance,English,3.6
943426,Learn How to Play CashFlow Game,Paid,35,1459,11,26,Beginner,1.0,2016-10-17,Business Finance,English,4.5
46927,Basics of Business Finance,Paid,30,4855,64,24,Beginner,4.0,2013-03-22,Business Finance,English,4.0
567070,Accounting Made Easy 2,Paid,50,4034,8,40,Intermediate,3.0,2015-09-16,Business Finance,English,4.234613666815543
867440,"Bitcoin: el futuro del dinero, hoy",Paid,200,57,22,19,Intermediate,3.0,2016-06-06,Business Finance,Spanish,4.0
501996,Aprende a invertir practicando,Paid,35,26,9,42,All Levels,2.0,2015-05-28,Business Finance,English,4.234613666815543
1103590,Trading con retrocesos de Fibonacci,Paid,25,14,4,15,All Levels,2.5,2017-02-07,Business Finance,Spanish,4.2
1172370,Mit Finanzwissen zu besserem Unternehmertum,Paid,50,49,3,23,Beginner,3.0,2017-05-10,Business Finance,German,4.5
673702,Como hacer empresa en 10 sesiones prácticas,Paid,20,11,2,10,Intermediate,0.5,2015-11-19,Business Finance,Spanish,4.7
821108,المحاسبة للإداريين و غير المحاسبين,Paid,20,9,3,17,Beginner,0.7166666666666667,2016-04-23,Business Finance,Arabic,4.3
863998,株式投資で本当のファンダメンタル分析ができるようになる,Paid,20,91,7,30,All Levels,2.0,2016-06-21,Business Finance,Japanese,4.4
822926,Curso de Trading práctico basado en casos reales,Paid,20,44,6,55,All Levels,10.0,2016-08-29,Business Finance,Spanish,4.2
666254,Curso Avanzado de Trading,Paid,125,106,11,100,All Levels,20.5,2015-11-28,Business Finance,Spanish,3.9
421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,Free,0,2079,258,25,All Levels,2.0,2015-02-15,Business Finance,Thai,4.234613666815543
518886,MQL4 Tutorial Golden Goose,Paid,20,135,5,12,Beginner,1.5,2015-06-07,Business Finance,English,4.234613666815543
868128,Análise de Concessão de Crédito,Paid,20,31,11,20,All Levels,10.5,2016-06-29,Business Finance,Portuguese,4.234613666815543
986034,Technical Analysis Using Elliott Wave Theory,Paid,60,217,7,16,All Levels,1.0,2016-11-01,Business Finance,English,4.8
42642,The Basics Of Volume Analysis,Paid,60,611,57,13,All Levels,1.5,2013-02-24,Business Finance,English,3.3
471428,Crash Course on Cost of Capital and Capital Structuring,Free,0,5007,41,19,All Levels,3.0,2015-04-13,Business Finance,English,4.7
600206,Business Accounting Made Easy,Paid,50,1168,5,26,Beginner,5.5,2015-09-05,Business Finance,English,4.234613666815543
283780,Build a DCF Model from Scratch,Free,0,4653,395,5,All Levels,0.5166666666666666,2014-09-14,Business Finance,English,4.5
52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",Free,0,3035,12,14,All Levels,1.5,2016-06-20,Business Finance,English,4.5
42640,Technical Analysis - A practical approach for trade entry,Paid,60,454,52,15,Expert,2.0,2013-02-24,Business Finance,English,4.5
767256,Mastering Technical Analysis : Maximizing Trading Profits,Paid,60,325,14,62,All Levels,5.0,2016-03-04,Business Finance,English,4.234613666815543
843854,The Complete Guide to Professional Trading with Elliott Wave,Paid,115,228,49,43,All Levels,4.5,2016-05-11,Business Finance,English,4.5
247558,A Complete Guide to Becoming a Trader on the Forex Market,Paid,25,562,11,15,All Levels,1.0,2014-06-28,Business Finance,English,4.1
696616,Stock Market for Beginners - Complete Starter Toolkit,Paid,120,577,45,82,Intermediate,6.5,2016-03-31,Business Finance,English,4.6
205810,Beginners Binary Options Course,Free,0,10540,799,14,Beginner,1.5,2014-04-27,Business Finance,English,4.234613666815543
507486,Technical Analysis 101: Secrets of Trading Revealed,Paid,150,912,27,81,All Levels,2.5,2015-07-16,Business Finance,English,4.6
965306,Forex: What's a Trend and When it is Strong and Reliable,Free,0,2955,43,30,Intermediate,2.0,2016-10-05,Business Finance,English,3.9
1128662,Volatility Trading Analysis with R,Paid,50,190,13,45,Expert,6.0,2017-03-06,Business Finance,English,4.234613666815543
1068986,How To Profit From Stock Market Volatility,Free,0,1736,36,11,All Levels,0.6,2017-01-23,Business Finance,English,4.4
627706,Awaken the Accountant in You | Master the Accounting Basics,Paid,35,1135,10,16,Beginner,1.5,2015-11-24,Business Finance,English,4.0
255280,WE WILL PAY YOU TO TRADE WITH US,Paid,20,2101,51,11,All Levels,2.0,2014-08-18,Business Finance,English,4.234613666815543
628944,Situational Trading: Proven Option Strategy for any Scenario,Paid,200,1048,11,16,All Levels,1.5,2015-11-06,Business Finance,English,3.8
537886,Portfolio Management for CA / CS / CFA exams,Paid,20,1740,5,8,All Levels,1.0,2015-07-21,Business Finance,English,4.234613666815543
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Paid,20,1749,41,21,All Levels,1.0,2015-06-23,Business Finance,English,4.234613666815543
779678,Finding an Unlimited Amount of Investors,Paid,80,1187,6,6,All Levels,0.7,2016-03-03,Business Finance,English,4.234613666815543
494330,Bookkeeping Made Easy,Paid,70,1263,21,18,Beginner,1.5,2015-07-14,Business Finance,Afrikaans,4.234613666815543
153926,BITCOIN VISUALLY. Part I.,Paid,50,115,6,31,Beginner,4.0,2014-03-16,Business Finance,Catalan,4.234613666815543
806122,Learn and Master the Basics of Finance,Paid,20,43,17,39,Beginner,3.0,2016-09-25,Business Finance,English,4.6
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,Paid,75,55,2,27,All Levels,5.5,2016-01-13,Business Finance,English,4.3
1032234,Mastering the Market : (Technical Analysis + Candlestick),Paid,90,18,7,97,All Levels,7.0,2016-12-16,Business Finance,English,4.234613666815543
996542,Mastering Countertrend Trading : High Profit Trading Pattern,Paid,40,14,5,11,All Levels,1.0,2016-10-29,Business Finance,English,4.234613666815543
756520,Exam 1 Review - Managerial Accounting (U of H),Paid,30,47,9,22,Beginner,2.0,2016-02-11,Business Finance,English,4.4
768028,* An Integrated Approach to the Fundamentals of Accounting,Paid,200,134,14,123,All Levels,5.5,2016-03-15,Business Finance,English,3.5
73030,Get to grips with the CFA calculator,Paid,20,153,8,14,All Levels,1.5,2013-08-05,Business Finance,English,4.7
476880,Financial Model Fundamentals-Learn the Essential Skills,Paid,75,47,5,27,All Levels,2.5,2015-06-01,Business Finance,English,4.3
773060,Forex: Economic News Trading,Paid,25,42,14,11,All Levels,0.6833333333333333,2016-02-29,Business Finance,English,4.1
552058,Analyze Real Estate Investments | Financial Modeling,Paid,20,120,18,21,All Levels,2.0,2015-07-21,Business Finance,English,3.6
509512,Forex For Beginners - A Guide To Currency Trading,Paid,20,68,10,23,Beginner,0.5,2015-05-25,Business Finance,English,4.234613666815543
497236,Raise Your Credit Score to 800 Or More....,Paid,50,844,33,40,All Levels,2.0,2015-07-12,Business Finance,English,4.234613666815543
471556,Financial Management Budgeting Techniques,Paid,20,2045,3,10,All Levels,2.0,2015-04-12,Business Finance,French,4.234613666815543
403602,Forex Killing Divergence - How to trade with precision,Paid,20,1168,38,11,All Levels,0.6833333333333333,2015-01-25,Business Finance,English,3.3
326948,Working Capital Management for CA / CFA / CPA Exams,Paid,25,2342,9,33,Intermediate,3.5,2014-10-25,Business Finance,English,4.234613666815543
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,Paid,20,2268,4,47,All Levels,5.5,2015-07-07,Business Finance,English,4.234613666815543
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,Paid,50,967,16,43,All Levels,8.0,2016-03-20,Business Finance,English,4.6
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,Paid,200,1185,10,33,Beginner,2.5,2016-02-02,Business Finance,English,3.8
439362,"Professional Options Trading, Simplified",Paid,200,631,49,21,All Levels,2.0,2015-04-17,Business Finance,English,4.3
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",Paid,60,968,81,10,Intermediate,2.0,2013-02-27,Business Finance,English,4.7
